INFO:ga:Generation 1: Best=0.4583, Avg=0.2359
INFO:ga:Generation 2: Best=0.4583, Avg=0.2869
INFO:ga:Generation 3: Best=0.5000, Avg=0.3219
INFO:ga:Generation 4: Best=0.5000, Avg=0.3587
INFO:ga:Generation 5: Best=0.5000, Avg=0.3838
INFO:ga:Generation 6: Best=0.5417, Avg=0.4097
INFO:ga:Generation 7: Best=0.5833, Avg=0.4342
INFO:ga:Generation 8: Best=0.6250, Avg=0.4586
INFO:ga:Generation 9: Best=0.6250, Avg=0.4825
INFO:ga:Generation 10: Best=0.6667, Avg=0.5048
INFO:ga:Generation 11: Best=0.7083, Avg=0.5262
INFO:ga:Generation 12: Best=0.7083, Avg=0.5461
INFO:ga:Generation 13: Best=0.7083, Avg=0.5731
INFO:ga:Generation 14: Best=0.7083, Avg=0.6000
INFO:ga:Generation 15: Best=0.7083, Avg=0.6261
INFO:ga:Generation 16: Best=0.7500, Avg=0.6473
INFO:ga:Generation 17: Best=0.7500, Avg=0.6633
INFO:ga:Generation 18: Best=0.7917, Avg=0.6770
INFO:ga:Generation 19: Best=0.7917, Avg=0.6880
INFO:ga:Generation 20: Best=0.7917, Avg=0.6991
INFO:ga:Generation 21: Best=0.7917, Avg=0.7109
INFO:ga:Generation 22: Best=0.7917, Avg=0.7236
INFO:ga:Generation 23: Best=0.8333, Avg=0.7406
INFO:ga:Generation 24: Best=0.8333, Avg=0.7565
INFO:ga:Generation 25: Best=0.8333, Avg=0.7704
INFO:ga:Generation 26: Best=0.8333, Avg=0.7834
INFO:ga:Generation 27: Best=0.8333, Avg=0.7937
INFO:ga:Generation 28: Best=0.8333, Avg=0.8001
INFO:ga:Generation 29: Best=0.8333, Avg=0.8060
INFO:ga:Generation 30: Best=0.8333, Avg=0.8128
INFO:ga:Generation 31: Best=0.8333, Avg=0.8210
INFO:ga:Generation 32: Best=0.8333, Avg=0.8265
INFO:ga:Generation 33: Best=0.8333, Avg=0.8303
INFO:ga:Generation 34: Best=0.8333, Avg=0.8315
INFO:ga:Generation 35: Best=0.8333, Avg=0.8306
INFO:ga:Generation 36: Best=0.8333, Avg=0.8310
INFO:ga:Generation 37: Best=0.8333, Avg=0.8320
INFO:ga:Generation 38: Best=0.8333, Avg=0.8310
INFO:ga:Generation 39: Best=0.8333, Avg=0.8308
INFO:ga:Generation 40: Best=0.8333, Avg=0.8315
INFO:ga:Generation 41: Best=0.8333, Avg=0.8325
INFO:ga:Generation 42: Best=0.8333, Avg=0.8318
INFO:ga:Generation 43: Best=0.8333, Avg=0.8315
INFO:ga:Generation 44: Best=0.8333, Avg=0.8319
INFO:ga:Generation 45: Best=0.8333, Avg=0.8327
INFO:ga:Generation 46: Best=0.8333, Avg=0.8324
INFO:ga:Generation 47: Best=0.8333, Avg=0.8323
INFO:ga:Generation 48: Best=0.8333, Avg=0.8318
INFO:ga:Generation 49: Best=0.8333, Avg=0.8322
INFO:ga:Generation 50: Best=0.8333, Avg=0.8324
INFO:ga:Generation 51: Best=0.8333, Avg=0.8321
INFO:ga:Generation 52: Best=0.8333, Avg=0.8323
INFO:ga:Generation 53: Best=0.8333, Avg=0.8319
INFO:ga:Generation 54: Best=0.8333, Avg=0.8320
INFO:ga:Generation 55: Best=0.8333, Avg=0.8324
INFO:ga:Generation 56: Best=0.8333, Avg=0.8320
INFO:ga:Generation 57: Best=0.8333, Avg=0.8321
INFO:ga:Generation 58: Best=0.8333, Avg=0.8322
INFO:ga:Generation 59: Best=0.8333, Avg=0.8326
INFO:ga:Generation 60: Best=0.8333, Avg=0.8323
INFO:ga:Generation 61: Best=0.8333, Avg=0.8325
INFO:ga:Generation 62: Best=0.8333, Avg=0.8319
INFO:ga:Generation 63: Best=0.8333, Avg=0.8323
INFO:ga:Generation 64: Best=0.8333, Avg=0.8317
INFO:ga:Generation 65: Best=0.8333, Avg=0.8323
INFO:ga:Generation 66: Best=0.8333, Avg=0.8322
INFO:ga:Generation 67: Best=0.8333, Avg=0.8319
INFO:ga:Generation 68: Best=0.8333, Avg=0.8322
INFO:ga:Generation 69: Best=0.8333, Avg=0.8324
INFO:ga:Generation 70: Best=0.8333, Avg=0.8323
INFO:ga:Generation 71: Best=0.8333, Avg=0.8319
INFO:ga:Generation 72: Best=0.8333, Avg=0.8324
INFO:ga:Generation 73: Best=0.8333, Avg=0.8327
INFO:ga:Generation 74: Best=0.8333, Avg=0.8326
INFO:ga:Generation 75: Best=0.8333, Avg=0.8327
INFO:ga:Generation 76: Best=0.8333, Avg=0.8323
INFO:ga:Generation 77: Best=0.8333, Avg=0.8326
INFO:ga:Generation 78: Best=0.8333, Avg=0.8319
INFO:ga:Generation 79: Best=0.8333, Avg=0.8323
INFO:ga:Generation 80: Best=0.8333, Avg=0.8316
INFO:ga:Generation 81: Best=0.8333, Avg=0.8320
INFO:ga:Generation 82: Best=0.8333, Avg=0.8324
INFO:ga:Generation 83: Best=0.8333, Avg=0.8324
INFO:ga:Generation 84: Best=0.8333, Avg=0.8328
INFO:ga:Generation 85: Best=0.8333, Avg=0.8324
INFO:ga:Generation 86: Best=0.8333, Avg=0.8321
INFO:ga:Generation 87: Best=0.8333, Avg=0.8319
INFO:ga:Generation 88: Best=0.8333, Avg=0.8319
INFO:ga:Generation 89: Best=0.8333, Avg=0.8319
INFO:ga:Generation 90: Best=0.8333, Avg=0.8320
INFO:ga:Generation 91: Best=0.8333, Avg=0.8323
INFO:ga:Generation 92: Best=0.8333, Avg=0.8321
INFO:ga:Generation 93: Best=0.8333, Avg=0.8320
INFO:ga:Generation 94: Best=0.8333, Avg=0.8314
INFO:ga:Generation 95: Best=0.8333, Avg=0.8323
INFO:ga:Generation 96: Best=0.8333, Avg=0.8322
INFO:ga:Generation 97: Best=0.8333, Avg=0.8326
INFO:ga:Generation 98: Best=0.8333, Avg=0.8322
INFO:ga:Generation 99: Best=0.8333, Avg=0.8323
INFO:ga:Generation 100: Best=0.8333, Avg=0.8325
INFO:ga:Best individual's training accuracy: 0.8333 test accuracy: 0.5000
